time,x,y
6.5600000000000005,162.97936200007226,47.55365999996778
6.57,163.47549400007256,47.698419999967484
6.58,163.97238000007286,47.84339999996719
6.59,164.47002000007316,47.988599999966894
6.6000000000000005,164.96841400007347,48.1340199999666
6.61,165.46756200007377,48.2796599999663
6.62,165.96746400007407,48.425519999966
6.63,166.46812000007438,48.5715999999657
6.640000000000001,166.96953000007468,48.7178999999654
6.65,167.471694000075,48.864419999965094
6.66,167.9746120000753,49.01115999996479
6.67,168.4782840000756,49.158119999964484
6.68,168.9827100000759,49.30529999996418
6.69,169.48789000007622,49.45269999996387
6.7,169.99382400007653,49.60031999996356
6.71,170.50051200007684,49.74815999996325
6.72,171.00795400007715,49.89621999996294
6.73,171.51615000007746,50.044499999962625
6.74,172.02510000007777,50.19299999996231
6.75,172.53480400007808,50.341719999961995
6.76,173.0452620000784,50.49065999996168
6.7700000000000005,173.5564740000787,50.63981999996136
6.78,174.06844000007902,50.78919999996104
6.79,174.58116000007934,50.93879999996072
6.8,175.09463400007965,51.0886199999604
6.8100000000000005,175.60886200007997,51.23865999996008
6.82,176.12384400008028,51.388919999959754
6.83,176.6395800000806,51.53939999995943
6.84,177.15607000008092,51.6900999999591
6.8500000000000005,177.67331400008123,51.841019999958775
6.86,178.19131200008155,51.992159999958446
6.87,178.71006400008187,52.143519999958116
6.88,179.2295700000822,52.295099999957785
6.890000000000001,179.7498300000825,52.44689999995745
6.9,180.27084400008283,52.59891999995712
6.91,180.79261200008315,52.75115999995678
6.92,181.31513400008348,52.90361999995645
6.93,181.8384100000838,53.05629999995611
6.94,182.36244000008412,53.20919999995577
6.95,182.88722400008444,53.36231999995543
6.96,183.41276200008477,53.51565999995509
6.97,183.9390540000851,53.66921999995475
6.98,184.46610000008542,53.822999999954405
6.99,184.99390000008574,53.97699999995406
7,185.52245400008607,54.131219999953714
7.01,186.0517620000864,54.28565999995337
7.0200000000000005,186.58182400008673,54.44031999995302
7.03,187.11264000008705,54.59519999995267
7.04,187.64421000008738,54.75029999995232
7.05,188.1765340000877,54.905619999951966
7.0600000000000005,188.70961200008804,55.06115999995161
7.07,189.24344400008837,55.21691999995126
7.08,189.7780300000887,55.3728999999509
7.09,190.31337000008904,55.529099999950546
7.1000000000000005,190.84946400008937,55.68551999995019
7.11,191.3863120000897,55.84215999994983
7.12,191.92391400009004,55.99901999994947
7.13,192.46227000009037,56.156099999949106
7.140000000000001,193.0013800000907,56.31339999994874
7.15,193.54124400009104,56.47091999994838
7.16,194.08186200009138,56.62865999994801
7.17,194.6232340000917,56.786619999947646
7.18,195.16536000009205,56.94479999994728
7.19,195.7082400000924,57.10319999994691
7.2,196.25187400009273,57.26181999994654
7.21,196.79626200009307,57.42065999994617
7.22,197.3414040000934,57.579719999945794
7.23,197.88730000009375,57.73899999994542
7.24,198.4339500000941,57.898499999945045
7.25,198.98135400009443,58.05821999994467
7.26,199.52951200009477,58.21815999994429
7.2700000000000005,200.0784240000951,58.37831999994391
7.28,200.62809000009545,58.53869999994353
7.29,201.1785100000958,58.69929999994315
7.3,201.72968400009614,58.86011999994277
7.3100000000000005,202.2816120000965,59.021159999942384
7.32,202.83429400009683,59.182419999942
7.33,203.38773000009718,59.34389999994161
7.34,203.94192000009753,59.505599999941225
7.3500000000000005,204.49686400009787,59.667519999940836
7.36,205.05256200009822,59.829659999940446
7.37,205.60901400009857,59.992019999940055
7.38,206.16622000009892,60.15459999993966
7.390000000000001,206.72418000009927,60.31739999993927
7.4,207.28289400009962,60.480419999938874
7.41,207.84236200009997,60.64365999993848
7.42,208.40258400010032,60.80711999993808
7.43,208.96356000010067,60.97079999993768
7.44,209.52529000010102,61.13469999993728
7.45,210.08777400010138,61.29881999993688
7.46,210.65101200010173,61.46315999993648
7.47,211.21500400010208,61.627719999936076
7.48,211.77975000010244,61.79249999993567
7.49,212.3452500001028,61.957499999935266
7.5,212.91150400010315,62.12271999993486
7.51,213.4785120001035,62.28815999993445
7.5200000000000005,214.04627400010386,62.45381999993404
7.53,214.61479000010422,62.61969999993363
7.54,215.18406000010458,62.78579999993322
7.55,215.75408400010494,62.952119999932805
7.5600000000000005,216.3248620001053,63.11865999993239
7.57,216.89639400010566,63.285419999931975
7.58,217.46868000010602,63.45239999993156
7.59,218.04172000010638,63.61959999993114
7.6000000000000005,218.61551400010674,63.78701999993072
7.61,219.1900620001071,63.9546599999303
7.62,219.76536400010747,64.12251999992988
7.63,220.34142000010783,64.29059999992946
7.640000000000001,220.9182300001082,64.45889999992903
7.65,221.49579400010856,64.6274199999286
7.66,222.07411200010893,64.79615999992818
7.67,222.6531840001093,64.96511999992775
7.68,223.23301000010966,65.13429999992732
7.69,223.81359000011003,65.30369999992689
7.7,224.3949240001104,65.47331999992646
7.71,224.97701200011076,65.64315999992603
7.72,225.55985400011113,65.8132199999256
7.73,226.1434500001115,65.98349999992516
7.74,226.72780000011187,66.15399999992472
7.75,227.31290400011224,66.32471999992428
7.76,227.8987620001126,66.49565999992384
7.7700000000000005,228.48537400011298,66.6668199999234
7.78,229.07274000011336,66.83819999992296
7.79,229.66086000011373,67.00979999992252
7.8,230.2497340001141,67.18161999992208
7.8100000000000005,230.83936200011448,67.35365999992163
7.82,231.42974400011485,67.52591999992119
7.83,232.02088000011523,67.69839999992074
7.84,232.6127700001156,67.87109999992029
7.8500000000000005,233.20541400011598,68.04401999991984
7.86,233.79881200011636,68.21715999991939
7.87,234.39296400011673,68.39051999991894
7.88,234.9878700001171,68.56409999991848
7.890000000000001,235.5835300001175,68.73789999991803
7.9,236.17994400011787,68.91191999991757
7.91,236.77711200011825,69.08615999991711
7.92,237.37503400011863,69.26061999991666
7.930000000000001,237.973710000119,69.4352999999162
7.94,238.5731400001194,69.61019999991574
7.95,239.17332400011978,69.78531999991527
7.96,239.77426200012016,69.96065999991481
7.97,240.37595400012054,70.13621999991435
7.98,240.97840000012093,70.31199999991388
7.99,241.5816000001213,70.48799999991341
8,242.1855540001217,70.66421999991294
8.01,242.79026200012208,70.84065999991248
8.02,243.39572400012247,71.017319999912
8.03,244.00194000012286,71.19419999991153
8.040000000000001,244.60891000012325,71.37129999991106
8.05,245.21663400012363,71.54861999991058
8.06,245.82511200012402,71.72615999991011
8.07,246.4343440001244,71.90391999990963
8.08,247.0443300001248,72.08189999990915
8.09,247.6550700001252,72.26009999990868
8.1,248.26656400012558,72.4385199999082
8.11,248.87881200012598,72.61715999990771
8.120000000000001,249.49181400012637,72.79601999990723
8.13,250.10557000012676,72.97509999990675
8.14,250.72008000012715,73.15439999990626
8.15,251.33534400012755,73.33391999990577
8.16,251.95136200012794,73.51365999990529
8.17,252.56813400012834,73.6936199999048
8.18,253.18566000012873,73.8737999999043
8.19,253.80394000012913,74.05419999990382
8.2,254.42297400012953,74.23481999990332
8.21,255.04276200012993,74.41565999990283
8.22,255.66330400013032,74.59671999990233
8.23,256.2846000001307,74.77799999990184
8.24,256.90665000013104,74.95949999990134
8.25,257.52945400013135,75.14121999990084
8.26,258.15301200013164,75.32315999990034
8.27,258.7773240001319,75.50531999989984
8.28,259.40239000013213,75.68769999989934
8.290000000000001,260.02821000013233,75.87029999989883
8.3,260.6547840001325,76.05311999989833
8.31,261.28211200013266,76.23615999989782
8.32,261.9101940001328,76.41941999989731
8.33,262.53903000013287,76.6028999998968
8.34,263.16862000013293,76.7865999998963
8.35,263.79896400013297,76.97051999989579
8.36,264.430062000133,77.15465999989527
8.370000000000001,265.06191400013296,77.33901999989476
8.38,265.6945200001329,77.52359999989424
8.39,266.32788000013284,77.70839999989373
8.4,266.96199400013273,77.89341999989321
8.41,267.5968620001326,78.0786599998927
8.42,268.23248400013244,78.26411999989217
8.43,268.86886000013226,78.44979999989165
8.44,269.50599000013204,78.63569999989113
8.45,270.1438740001318,78.82181999989061
8.46,270.78251200013153,79.00815999989008
8.47,271.42190400013124,79.19471999988956
8.48,272.0620500001309,79.38149999988903
8.49,272.70295000013056,79.5684999998885
8.5,273.3446040001302,79.75571999988797
8.51,273.98701200012977,79.94315999988744
8.52,274.63017400012933,80.13081999988691
8.53,275.27409000012887,80.31869999988638
8.540000000000001,275.9187600001284,80.50679999988584
8.55,276.56418400012785,80.6951199998853
8.56,277.2103620001273,80.88365999988477
8.57,277.8572940001267,81.07241999988423
8.58,278.5049800001261,81.2613999998837
8.59,279.1534200001255,81.45059999988315
8.6,279.80261400012483,81.64001999988261
8.61,280.45256200012415,81.82965999988207
8.620000000000001,281.10326400012343,82.01951999988152
8.63,281.7547200001227,82.20959999988098
8.64,282.4069300001219,82.39989999988043
8.65,283.0598940001211,82.59041999987988
8.66,283.7136120001203,82.78115999987934
8.67,284.36808400011944,82.97211999987879
8.68,285.02331000011856,83.16329999987823
8.69,285.67929000011765,83.35469999987768
8.700000000000001,286.3360240001167,83.54631999987713
8.71,286.99351200011574,83.73815999987657
8.72,287.65175400011475,83.93021999987602
8.73,288.3107500001137,84.12249999987546
8.74,288.9705000001127,84.3149999998749
8.75,289.6310040001116,84.50771999987434
8.76,290.2922620001105,84.70065999987378
8.77,290.95427400010936,84.89381999987322
8.78,291.6170400001082,85.08719999987265
8.790000000000001,292.280560000107,85.28079999987209
8.8,292.9448340001058,85.47461999987152
8.81,293.60986200010456,85.66865999987095
8.82,294.2756440001033,85.86291999987039
8.83,294.942180000102,86.05739999986982
8.84,295.60947000010066,86.25209999986924
8.85,296.2775140000993,86.44701999986867
8.86,296.9463120000979,86.6421599998681
8.870000000000001,297.6158640000965,86.83751999986752
8.88,298.28617000009507,87.03309999986695
8.89,298.9572300000936,87.22889999986637
8.9,299.6290440000921,87.42491999986579
8.91,300.3016120000906,87.62115999986521
8.92,300.97493400008904,87.81761999986463
8.93,301.64901000008746,88.01429999986405
8.94,302.32384000008585,88.21119999986347
8.950000000000001,302.9994240000842,88.40831999986288
8.96,303.67576200008256,88.6056599998623
8.97,304.35285400008087,88.80321999986171
8.98,305.03070000007915,89.00099999986112
8.99,305.7093000000774,89.19899999986053
9,306.38865400007563,89.39721999985994
9.01,307.06876200007383,89.59565999985935
9.02,307.749624000072,89.79431999985876
9.03,308.43124000007015,89.99319999985816
9.040000000000001,309.11361000006826,90.19229999985757
9.05,309.79673400006635,90.39161999985697
9.06,310.4806120000644,90.59115999985637
9.07,311.16524400006244,90.79091999985577
9.08,311.85063000006045,90.99089999985517
9.09,312.5367700000584,91.19109999985457
9.1,313.2236640000564,91.39151999985397
9.11,313.9113120000543,91.59215999985337
9.120000000000001,314.5997140000522,91.79301999985276
9.13,315.28887000005005,91.99409999985215
9.14,315.9787800000479,92.19539999985155
9.15,316.6694440000457,92.39691999985094
9.16,317.3608620000435,92.59865999985033
9.17,318.05303400004124,92.80061999984972
9.18,318.74596000003896,93.0027999998491
9.19,319.43964000003666,93.20519999984849
9.200000000000001,320.13407400003433,93.40781999984787
9.21,320.829262000032,93.61065999984726
9.22,321.5252040000296,93.81371999984664
9.23,322.2219000000272,94.01699999984602
9.24,322.91935000002474,94.2204999998454
9.25,323.61755400002227,94.42421999984478
9.26,324.31651200001977,94.62815999984416
9.27,325.01622400001725,94.83231999984353
9.28,325.7166900000147,95.03669999984291
9.290000000000001,326.4179100000121,95.24129999984228
9.3,327.1198840000095,95.44611999984166
9.31,327.82261200000687,95.65115999984103
9.32,328.5260940000042,95.8564199998404
9.33,329.2303300000015,96.06189999983977
9.34,329.9353199999988,96.26759999983913
9.35,330.64106399999605,96.4735199998385
9.36,331.3475619999933,96.67965999983787
9.370000000000001,332.0548139999905,96.88601999983723
9.38,332.76281999998764,97.0925999998366
9.39,333.4715799999848,97.29939999983596
9.4,334.1810939999819,97.50641999983532
9.41,334.891361999979,97.71365999983468
9.42,335.60238399997604,97.92111999983403
9.43,336.31415999997307,98.12879999983339
9.44,337.0266899999701,98.33669999983275
9.450000000000001,337.73997399996705,98.5448199998321
9.46,338.454011999964,98.75315999983145
9.47,339.1688039999609,98.9617199998308
9.48,339.8843499999578,99.17049999983016
9.49,340.60064999995467,99.3794999998295
9.5,341.3177039999515,99.58871999982885
9.51,342.0355119999483,99.7981599998282
9.52,342.7540739999451,100.00781999982755
9.53,343.47338999994184,100.21769999982689
9.540000000000001,344.19345999993857,100.42779999982623
9.55,344.91428399993526,100.63811999982558
9.56,345.63586199993193,100.84865999982492
9.57,346.3581939999286,101.05941999982426
9.58,347.0812799999252,101.2703999998236
9.59,347.80511999992177,101.48159999982293
9.6,348.52971399991833,101.69301999982227
9.61,349.25506199991486,101.9046599998216
9.620000000000001,349.98116399991136,102.11651999982094
9.63,350.70801999990783,102.32859999982027
9.64,351.4356299999043,102.5408999998196
9.65,352.1639939999007,102.75341999981893
9.66,352.8931119998971,102.96615999981826
9.67,353.62298399989345,103.17911999981759
9.68,354.3536099998898,103.39229999981691
9.69,355.0849899998861,103.60569999981624
9.700000000000001,355.81712399988237,103.81931999981556
9.71,356.5500119998786,104.03315999981488
9.72,357.28365399987484,104.2472199998142
9.73,358.01804999987104,104.46149999981353
9.74,358.7531999998672,104.67599999981284
9.75,359.48910399986335,104.89071999981216
9.76,360.22576199985946,105.10565999981148
9.77,360.96317399985554,105.3208199998108
9.78,361.7013399998516,105.53619999981011
9.790000000000001,362.4402599998476,105.75179999980942
9.8,363.1799339998436,105.96761999980873
9.81,363.9203619998396,106.18365999980804
9.82,364.66154399983554,106.39991999980735
9.83,365.40347999983146,106.61639999980666
9.84,366.14616999982735,106.83309999980597
9.85,366.8896139998232,107.05001999980527
9.86,367.63381199981905,107.26715999980458
9.870000000000001,368.37876399981485,107.48451999980388
9.88,369.12446999981063,107.70209999980318
9.89,369.8709299998064,107.91989999980248
9.9,370.6181439998021,108.13791999980178
9.91,371.3661119997978,108.35615999980108
9.92,372.11483399979346,108.57461999980038
9.93,372.8643099997891,108.79329999979967
9.94,373.6145399997847,109.01219999979897
9.950000000000001,374.3655239997803,109.23131999979826
9.96,375.11726199977585,109.45065999979755
9.97,375.8697539997714,109.67021999979684
9.98,376.6229999997669,109.88999999979613
9.99,377.37699999976235,110.10999999979542
